AGID,lab_id,catalog_number,set_id,peptide_target,protein_expression,gene_name,validation_status,antibody_origin,type,control1,fold_change
AGID00024,5.262690188904886,1495-1/ab32053,Old,CYCLINB1,0.31899903695773113,CCNB1,Valid,Rabbit,Protein,0.17247,2.178639763
AGID00382,5.272999558563747,sc-718,Old,CYCLIND1,-0.024073454308426452,CCND1,Valid,Rabbit,Protein,-0.06582,0.36137952
AGID00437,5.298317366548036,sc-25303,Old,CYCLINE1,1.0986122886681096,CCNE1,Caution,Mouse,Protein,2.0,2.0
AGID00449,5.313205979041787,1142-1,Old,CYCLINE2,0.29555351123220197,CCNE2,Caution,Rabbit,Protein,-0.13751,-2.500690859
AGID00209,7.1372784372603855,ab110324,Set181,Cyclophilin-F,0.5149113414426955,PPIF,Valid,Mouse,Protein,-0.252145418,-2.671038527
AGID00247,7.22983877815125,ab48389,Set181,D-a-Tubulin,-0.11706385782676504,TUBA4A,Valid,Rabbit,Protein,0.034091736,-3.240422019
AGID00304,7.4645098346365275,ab51601,Set181,DAPK2,-0.17214843175135425,DAPK2,Caution,Rabbit,Protein,0.081732996,-1.934907586
AGID00343,7.591357046698551,6998,Set181,DDB-1,0.36292624338713547,DDB1,Valid,Rabbit,Protein,0.257952103,1.696166935
AGID00427,7.784473235736469,5583,Set181,DDR1,-0.10385352507208846,DDR1,Valid,Rabbit,Protein,0.107037617,-0.921570274
AGID00532,7.149916836132109,Bast Lab,Old,DIRAS3,0.16161702290226765,DIRAS3,Caution,Mouse,Protein,0.16426,1.06788019
AGID00104,6.79346613258001,ab76008,Old,DJ1,0.3744834273883232,PARK7,Valid,Rabbit,Protein,0.13485,3.3684835
AGID02146,7.8050670442584895,4658,Set181,DM-Histone-H3,-0.36825953697116476,H3C1,Valid,Rabbit,Protein,-0.168050406,1.833154899
AGID00386,7.242797922793756,ab32521,Set181,DM-K9-Histone-H3,0.1729347297260355,H3C1,Valid,Rabbit,Protein,-0.073465101,-2.569771326
AGID00352,7.616283561580385,14649,Set181,D -Ligase-IV,-0.9647066383367404,LIG4,Caution,Rabbit,Protein,-0.165076742,3.749195741
AGID00399,7.76004068088038,5032,Set181,DNMT1,0.7008210291231426,DNMT1,Valid,Rabbit,Protein,0.19308099,5.258967939
AGID00409,7.772331575169614,5391,Set181,DRP1,0.6554922567185223,DNM1L,Valid,Rabbit,Protein,0.470240913,1.969395664
AGID00253,7.249215057114389,5149,Old,DUSP4,0.29157946773047627,DUSP4,Valid,Rabbit,Protein,-0.23933,-1.414532236
AGID00334,7.5688956634069955,ab76310,Set181,DUSP6,-0.2777706426852833,DUSP6,Caution,Rabbit,Protein,0.386339779,-0.62776209
AGID00116,6.846943139585379,3218,Old,DVL3,0.29429515772202675,DVL3,Valid,Rabbit,Protein,0.37736,0.906773373
AGID00211,7.140453043101158,sc-251,Old,E2F1,0.04522828193479398,E2F1,Valid,Mouse,Protein,0.08125660245430107,0.5103230550456987
AGID00148,7.003065458786462,3195,Old,ECADHERIN,0.5384154986503266,CDH1,Valid,Rabbit,Protein,-0.2297,-3.105311276
AGID00135,6.966967138613983,2332,Old,EEF2,,EEF2,Caution,Rabbit,Protein,-0.32913,3.793637772
AGID00136,6.967909201801884,3692,Old,EEF2K,1.0986122886681096,EEF2K,Valid,Rabbit,Protein,2.0,2.0
AGID00152,7.02197642307216,2232,Old,EGFR,-0.15359416804200499,EGFR,Valid,Rabbit,Protein,-0.25629,0.555542549
AGID00078,6.583409222158765,9742,Old,EIF4E,0.005149816900889692,EIF4E,Valid,Rabbit,Protein,-0.41758,-0.012364337
AGID00154,7.025538314638521,2498,Old,EIF4G,-2.146693073037071,EIF4G1,Caution,Rabbit,Protein,-0.15366,5.747299232
AGID00235,7.208600337960199,M061329-2,Set181,EMA,1.0986122886681096,MUC1,Caution,Mouse,Protein,2.0,2.0
AGID00394,7.757051142032013,3810,Set181,Enolase-1,0.8720595982538734,ENO1,Valid,Rabbit,Protein,0.303409459,4.587305886
AGID00395,7.757478766584179,8171,Set181,Enolase-2,-0.16939096321997152,ENO2,Valid,Rabbit,Protein,-0.277509829,0.561497964
AGID00196,7.106606137727303,GTX629542,Old,ENY2,0.04522828193479398,ENY2,Caution,Mouse,Protein,0.22463,0.0
AGID00438,7.52294091807237,A302-024A,Set181,EphA2,-0.30859479095126907,EPHA2,Valid,Rabbit,Protein,0.164041287,-1.618627102
AGID00075,6.542471960506805,556347,Old,EPPK1,1.0986122886681096,EPPK1,Caution,Mouse,Protein,2.0,2.0
AGID00335,5.476463551931511,RM-9101,Old,ERALPHA,-0.5046282008580383,ESR1,Valid,Rabbit,Protein,0.66097,-0.599527966
AGID00240,5.5134287461649825,MS-671,Old,ERCC1,1.0986122886681096,ERCC1,Valid,Mouse,Protein,2.0,2.0
AGID00239,7.212294468500341,11331-1-AP,Old,ERCC5,0.09854131768781724,ERCC5,Caution,Rabbit,Protein,0.058897,1.758323854
AGID00484,5.521460917862246,sc-154,Old,ERK2,,MAPK1,Under Evaluation,Rabbit,Protein,-0.34413,2.937552669
AGID00372,7.693481640835175,3552,Set181,Erk5,1.0986122886681096,MAPK7,Valid,Rabbit,Protein,2.0,2.0
AGID00405,7.7706452341291765,13826,Set181,ERRalpha,-0.7005773480142603,ESRRA,Valid,Rabbit,Protein,0.289571115,-1.739473621
AGID00187,7.0909098220799835,A303-501A,Old,ETS1,-0.048816364512658,ETS1,Valid,Rabbit,Protein,-0.48696,0.097839658
AGID00511,7.821242083523558,2593,Set181,EVI1,0.2877898706413473,MECOM,Valid,Rabbit,Protein,2.835257954,0.117617895
AGID00485,7.158513997329321,4905,Old,EZH2,0.04522828193479398,EZH2,Caution,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00030,5.53338948872752,1700-1/ab40794,Set181,FAK,,PTK2,Caution,Rabbit,Protein,0.277376718,-3.822596084
AGID00171,7.053585727193677,3180,Old,FASN,-1.245454738780877,FASN,Valid,Rabbit,Protein,-0.54066,1.317260385
AGID00356,7.643003635560718,500-P18/10775-082,Set181,FGF-basic,-2.1065889115229783,FGF2,Caution,Rabbit,Protein,-0.333417008,2.634382029
AGID00031,5.572154032177765,1574-1/ab45688,Old,FIBRONECTIN,0.4691532677908966,FN1,Valid,Rabbit,Protein,0.2239,2.673693613
AGID00339,7.580699752224563,4403,Set181,FN14,0.14190957716443825,TNFRSF12A,Caution,Rabbit,Protein,-0.02499563,-6.099963634
AGID02152,7.807510042216193,20459,Old,FOXM1,0.2310006036789787,FOXM1,Valid,Rabbit,Protein,0.53132,0.489083791
AGID00378,5.598421958998375,9467,Old,FOXO3A,0.16796905056955413,FOXO3,Caution,Rabbit,Protein,0.25309,0.722667826
AGID02213,7.853993087224244,ab124892,Set181,FTO,0.3881995911838712,FTO,Valid,Rabbit,Protein,0.319824607,1.483075431
AGID02141,7.802618063442671,12263,Old,G6PD,0.14544143565017287,G6PD,Valid,Rabbit,Protein,-0.032302,-4.846449136
AGID00117,6.8501261661455,3239,Old,GAB2,0.5776016398437537,GAB2,Valid,Rabbit,Protein,1.8474,0.423167695
AGID00412,5.616771097666572,AM4300,Old,GAPDH,0.23671504062428625,GAPDH,Caution,Mouse,Protein,-0.6421,-0.415947672
AGID00086,6.639875833826536,558686,Old,GATA3,-0.4016125387926744,GATA3,Valid,Mouse,Protein,-0.3306,1.000483969
AGID00383,7.364547014255642,4253,Old,GATA6,0.04522828193479398,GATA6,Caution,Rabbit,Protein,0.25744,0.0
AGID00289,7.399398083331354,12601-1-AP,Set181,GCLC,-0.6789949987706447,GCLC,Caution,Rabbit,Protein,-0.168286284,2.928780583
AGID00305,7.465082736399547,ab124827,Set181,GCLM,-0.22174760609926075,GCLM,Valid,Rabbit,Protein,0.131010475,-1.518065361
AGID00212,7.142036574706803,3305,Old,GCN5L2,0.04522828193479398,KAT2A,Valid,Rabbit,Protein,0.38292,0.0
AGID00270,7.365180126021013,3538,Set181,Gli1,0.11783772749409097,GLI1,Caution,Rabbit,Protein,0.106037107,1.179412882
AGID00263,7.327123292259293,ab69838,Set181,Gli3,0.091578436412289,GLI3,Caution,Rabbit,Protein,-0.030491615,-3.145216546
AGID00548,7.836369760545124,3660,Set181,Glucocorticoid-Receptor,-0.5568151047624508,NR3C1,Valid,Rabbit,Protein,-0.71042139,0.601007798
AGID00387,7.388946097618437,12793,Set181,Glutamate-D1-2,0.4912772659885768,GLUD1,Valid,Rabbit,Protein,-0.336018477,-1.887998719
AGID00262,7.307872780763706,ab156876,Set181,Glutami se,-0.461338167840336,GLS,Caution,Rabbit,Protein,0.269093584,-1.373353268
AGID00319,7.4999765409521215,4275,Set181,Granzyme-B,0.13520935593136135,GZMB,Valid,Rabbit,Protein,-0.723848399,-0.200009319
AGID00368,7.682482446534506,ab183737,Set181,GRB7,0.027298100235643503,GRB7,Valid,Rabbit,Protein,0.34168591,0.080992825
AGID00396,7.757906208351747,3593,Set181,Grp75,0.44048645664391567,HSPA9,Caution,Rabbit,Protein,0.105887065,5.226915365
AGID00174,7.059617628291383,9315,Set181,GSK-3B,0.023909894639264986,GSK3B,Caution,Rabbit,Protein,-0.3218622,-0.075181329
AGID00033,5.652489180268651,sc-7291,Old,GSK3ALPHABETA,-0.24716732512711168,GSK3A/GSK3B,Valid,Mouse,Protein,-0.40027,0.547105704
AGID00129,6.943122422819428,3886,Old,GYS,0.04522828193479398,GYS1,Valid,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00131,6.946013991099227,MS-325-P1,Old,HER2,,ERBB2,Valid,Mouse,Protein,-0.28,4.517857143
AGID00110,6.815639990074331,sc-285,Old,HER3,-0.30625345803721626,ERBB3,Valid,Rabbit,Protein,0.11923,-2.212530403
AGID00103,6.792344427470809,2573,Old,HEREGULIN,0.36501110142763377,NRG1,Valid,Rabbit,Protein,0.14792,2.978163872
AGID00271,7.367077059881012,11988,Set181,HES1,0.03723501218417287,HES1,Valid,Rabbit,Protein,-0.35838764,-0.105854432
AGID00397,7.75833346749091,2024,Set181,Hexoki se-I,-0.4935030381868002,HK1,Caution,Rabbit,Protein,-0.332498077,1.171483181
AGID00442,6.931471805599453,2867,Set181,Hexoki se-II,0.1513897101415406,HK2,Valid,Rabbit,Protein,0.902119585,0.18118438
AGID00419,7.246368080102461,610958,Old,HIF1ALPHA,0.04522828193479398,HIF1A,Caution,Mouse,Protein,0.08125660245430107,0.5103230550456987
AGID00205,7.1316985104669115,ab1791,Set181,Histone-H3,1.0986122886681096,H3C1,Valid,Rabbit,Protein,2.0,2.0
AGID00332,7.550661243105336,ab128959,Set181,HLA-DQA1,,HLA-DQA1,Valid,Rabbit,Protein,-1.310395121,2.304338806
AGID00333,7.551186867296149,14832-1-AP,Set181,HMHA1,,ARHGAP45,Valid,Rabbit,Protein,-0.854369771,2.325326489
AGID00035,5.7745515455444085,2402,Set181,HSP27,0.39227707367818737,HSPB1,Caution,Mouse,Protein,0.264674186,1.814864635
AGID00320,7.500529485395295,12165,Set181,HSP60,0.16949174054904126,HSPD1,Valid,Rabbit,Protein,1.272735653,0.145122486
AGID00037,5.786897381366708,4872,Old,HSP70,0.05126044384797746,HSPA1A,Caution,Rabbit,Protein,0.13402,0.39245635
AGID00366,7.677400430514807,86630,Set181,IDO,1.0136603873200958,IDO1,Caution,Rabbit,Protein,-0.326252193,-5.381325955
AGID00038,5.817111159963204,3922,Old,IGFBP2,0.5774893849801939,IGFBP2,Valid,Rabbit,Protein,2.5224,0.309847764
AGID00090,6.677083461247136,611504,Set181,IGFBP3,0.4863299976975003,IGFBP3,Valid,Mouse,Protein,-0.80515621,-0.777906929
AGID00039,5.820082930352362,3027,Set181,IGFRb,1.0986122886681096,IGF1R,Caution,Rabbit,Protein,2.0,2.0
AGID00336,7.575584651557793,12153,Set181,IL-6,-0.15328027873621425,IL6,Caution,Rabbit,Protein,-0.316182703,0.44945773
AGID02221,7.857093864902493,57145,Set181,IMP3,-0.33124374424066877,IGF2BP3,Caution,Rabbit,Protein,0.09917578,-2.843132345
AGID02153,7.807916628926408,14543,Old,INPP4B,-0.4923310411298263,INPP4B,Caution,Rabbit,Protein,-0.26637,1.459623832
AGID00272,7.369600720526409,3025,Set181,IR-b,0.10079278554414989,INSR,Caution,Rabbit,Protein,0.133226222,0.795995168
AGID00519,7.832014180505469,4302,Set181,IRF-3,0.2660446458553649,IRF3,Valid,Rabbit,Protein,0.129587365,2.352029544
AGID00223,7.183111701743281,sc-497,Old,IRF1,0.2160141977604244,IRF1,Caution,Rabbit,Protein,-0.27369,-0.880996748
AGID00092,6.688354713946762,06-248,Old,IRS1,-0.11036189059788015,IRS1,Valid,Rabbit,Protein,-0.24056,0.43436149
AGID00040,5.918893854273146,4502,Set181,IRS2,-0.5202346165024135,IRS2,Caution,Rabbit,Protein,0.677843117,-0.598396458
AGID00250,7.240649694255466,sc-13157,Old,JAB1,-0.4973172737411985,COPS5,Caution,Mouse,Protein,0.21332,-1.836864804
AGID00256,7.254177846456518,ab109536,Set181,Jagged1,-0.2834832160004094,JAG1,Valid,Rabbit,Protein,-0.163045661,1.513957719
AGID00177,7.062191632286556,3230,Old,JAK2,0.1422978546646349,JAK2,Valid,Rabbit,Protein,-0.29564,-0.51725071
AGID02136,7.799753318287247,PA5-28262,Old,JNK2,-0.11145683830621182,MAPK9,Valid,Rabbit,Protein,0.14145,-0.7456345
AGID00307,7.471932078245122,ab10484,Set181,KAP1,0.1862181120193705,TRIM28,Valid,Rabbit,Protein,-0.195882488,-1.044937657
AGID00528,6.807934943699926,2180,Old,KU80,-0.5686666234558406,XRCC5,Caution,Rabbit,Protein,0.82214,-0.527550052
AGID00375,7.71333788887187,HPA028732,Set181,LAD1,0.0036740773044164673,LAD1,Valid,Rabbit,Protein,0.594987117,0.006186411
AGID00290,7.404887575616125,IHC-00439,Set181,Lasu1,,HUWE1,Valid,Rabbit,Protein,0.427238927,-2.872342791
AGID00279,7.389563953677635,4108,Set181,LC3A-B,-0.17929123685476056,MAP1LC3A/MAP1LC3B,Caution,Rabbit,Protein,-0.168716827,0.972858327
AGID00042,5.986452005284438,2752,Old,LCK,1.0986122886681096,LCK,Valid,Rabbit,Protein,2.0,2.0
AGID00119,6.884486652042782,3582,Old,LDHA,0.04522828193479398,LDHA,Caution,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00533,6.885509670034818,ab85319,Old,LDHB,0.04522828193479398,LDHB,Valid,Mouse,Protein,0.08125660245430107,0.5103230550456987
AGID00529,7.298445101508147,3050,Old,LKB1,0.06571189496517113,STK11,Under Evaluation,Rabbit,Protein,0.071886,0.944815402
AGID00439,7.793586803371584,2796,Set181,Lyn,0.753103107791159,LYN,Valid,Rabbit,Protein,0.271523089,4.13806245
AGID00198,7.109062135687172,5453,Set181,Mcl-1,0.20992045991386712,MCL1,Valid,Rabbit,Protein,0.434181924,0.537977111
AGID00288,7.3987862754199485,AB3314P,Set181,MCT4,0.4683794184291852,SLC16A3,Valid,Rabbit,Protein,-0.462834113,-1.29075052
AGID00044,6.035481432524756,1235-1/ab32576,Old,MEK1,0.2845998272105017,MAP2K1,Valid,Rabbit,Protein,-0.73104,-0.450358394
AGID00201,7.126087273299125,9125,Set181,MEK2,1.0986122886681096,MAP2K2,Valid,Rabbit,Protein,2.0,2.0
AGID00361,7.6586995582682995,ab51061,Set181,Mela ,-0.17158922762277243,MLA ,Caution,Rabbit,Protein,-0.0188938,8.345324604
AGID00362,7.659171367666058,ab137078,Set181,Melanoma-gp100,0.05584114462168035,PMEL,Caution,Rabbit,Protein,-0.074830223,-0.767466536
AGID00337,7.5766097669730375,12711,Set181,MERIT40,0.7618292840968726,BABAM1,Caution,Rabbit,Protein,0.675120455,1.691833371
AGID02212,7.853604813097837,ab195352,Set181,METTL3,1.0986122886681096,METTL3,Valid,Rabbit,Protein,2.0,2.0
AGID00225,7.188412736496954,sc-20121,Set181,MIF,-0.826318423189121,MIF,Caution,Rabbit,Protein,-0.076887803,7.313805104
AGID00137,6.968850378341948,WH0054206M1,Old,MIG6,0.21502266600459,ERRFI1,Valid,Mouse,Protein,-0.028372,-8.455167066
AGID00403,7.658227526161352,ab20663,Set181,MITF,0.023593468264697545,MITF,Valid,Rabbit,Protein,0.609339141,0.039180145
AGID00503,6.97354301952014,ab3298,Old,MITOCHONDRIA,0.04522828193479398,<mitochondria>,Valid,Mouse,Protein,0.08125660245430107,0.5103230550456987
AGID00321,7.501082124259871,14739,Set181,Mitofusin-1,0.9797207352078292,MFN1,Valid,Rabbit,Protein,0.937584438,1.774466586
AGID00322,7.501634457883413,11925,Set181,Mitofusin-2,-0.02732647323303887,MFN2,Valid,Rabbit,Protein,-0.641612833,0.042013628
AGID00389,7.751475318021456,3515,Set181,MLH1,0.45157468206885065,MLH1,Valid,Mouse,Protein,0.479581852,1.190169565
AGID00312,7.484930283289661,14993,Set181,MLKL,0.45215303237288695,MLKL,Valid,Rabbit,Protein,-0.613281937,-0.932185371
AGID00402,7.7664168980196555,MAB3328,Set181,MMP14,1.0986122886681096,MMP14,Valid,Mouse,Protein,2.0,2.0
AGID00045,6.077642243349034,4022,Set181,MMP2,-1.542149589531682,MMP2,Valid,Rabbit,Protein,-0.431415037,1.822095123
AGID00122,6.913737350659685,2195,Set181,Mnk1,-0.7554502437964365,MKNK1,Valid,Rabbit,Protein,-0.276390751,1.918302096
AGID00331,7.549609165154532,sc-377312,Set181,MR1,0.14977267691410365,MR1,Caution,Mouse,Protein,-0.031237902,-5.172247515
AGID00273,7.371489295214277,ab103319,Set181,MRAP,0.0893978792763505,MRAP,Caution,Rabbit,Protein,0.127191316,0.735236178
AGID00530,6.089044875446846,4847,Old,MRE11,0.10714891551704307,MRE11,Caution,Rabbit,Protein,0.39702,0.284872299
AGID00390,6.80903930604298,2850,Old,MSH2,-0.2700910392547522,MSH2,Valid,Mouse,Protein,0.36974,-0.64015254
AGID00138,6.96979066990159,22030002,Old,MSH6,0.14860102321626736,MSH6,Caution,Rabbit,Protein,0.46319,0.345883978
AGID00299,7.424165281042028,ab76148,Set181,MSI2,-0.5352393875299768,MSI2,Caution,Rabbit,Protein,0.401423877,-1.032501848
AGID00232,7.20414929203594,ab14705,Set181,MTCO1,-0.1123163537275691,MT-CO1,Valid,Mouse,Protein,-0.409002377,0.259750402
AGID00046,6.09807428216624,2983,Old,MTOR,-0.23815567143471336,MTOR,Valid,Rabbit,Protein,-0.19345,1.095476867
AGID00204,7.129297548929373,H00009788-M01A,Set181,MTSS1,0.10248213880289264,MTSS1,Caution,Mouse,Protein,0.09353054,1.153821126
AGID00401,7.038783541388542,21370002,Old,MYH11,,MYH11,Valid,Rabbit,Protein,1.6181,-1.027748594
AGID00291,7.4073177104694174,3403,Old,MYOSINIIA,0.04522828193479398,MYH9,Caution,Rabbit,Protein,0.0056034,0.0
AGID00318,7.4977617006225685,4282,Set181,Myt1,0.02332181200900342,PKMYT1,Caution,Rabbit,Protein,-0.116557653,-0.202439663
AGID00216,7.150701457592526,5795-1/ab129189,Old, PSI ,0.04522828193479398, PSA,Caution,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00418,6.115892125483034,4061,Old,NCADHERIN,-0.03445377308737972,CDH2,Valid,Rabbit,Protein,0.48055,-0.070475497
AGID02133,7.798523053625206,PA5-45913,Set181,NDUFB4,-0.7804608839728757,NDUFB4,Valid,Rabbit,Protein,-0.190491013,2.844256028
AGID00134,6.953684210870537,22710002,Old,NF2,-1.0528266335189764,NF2,Caution,Rabbit,Protein,-0.39099,1.665132101
AGID02155,7.808729306744399,3608,Old,NOTCH1,-0.3159443821697524,NOTCH1,Valid,Rabbit,Protein,-0.14349,1.887936442
AGID00340,7.585788821732034,4147,Set181,Notch1-cleaved,0.082998944772457,NOTCH1,Valid,Rabbit,Protein,-0.012377811,-6.991596656
AGID00087,6.643789733147672,sc-5593,Set181,Notch3,-0.022327460967861604,NOTCH3,Caution,Rabbit,Protein,0.032086129,-0.688149325
AGID00258,7.259116128097101,3187,Set181,NQO1,1.0986122886681096,NQO1,Valid,Mouse,Protein,2.0,2.0
AGID00162,7.036148493750536,sc-31,Old,NRAS,0.1772755135717238,NRAS,Valid,Mouse,Protein,0.07234,2.681227537
AGID00257,7.258412150595307,12721,Old,NRF2,0.04522828193479398,NFE2L2,Caution,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00297,7.4205789054108005,2750,Set181,Oct-04,0.055380533235304286,POU5F1,Caution,Rabbit,Protein,-0.266014845,-0.214058505
AGID00420,6.1463292576688975,1712-1/ab40803,Old,P16INK4A,1.019280439385979,CDKN2A,Caution,Rabbit,Protein,1.7269,1.025652904
AGID00384,6.154858094016418,sc-6246,Old,P21,-0.05554336579126539,CDKN1A,Valid,Rabbit,Protein,0.17481,-0.309072708
AGID00105,6.8001700683022,1591-1/ab32034,Old,P27,-0.1627424838959621,CDKN1B,Valid,Rabbit,Protein,-0.24024,0.6251665
AGID00181,7.069874128458572,9228,Set181,p38-a,0.2622872099604072,MAPK14,Valid,Mouse,Protein,-0.209146905,-1.433919536
AGID00049,6.171700597410915,9212,Old,P38MAPK,0.24774250098176126,MAPK11/MAPK12/MAPK14,Valid,Rabbit,Protein,0.083159,3.380632283
AGID00151,7.02108396428914,4695,Set181,p44-42-MAPK,0.20933842880113862,MAPK1/MAPK3,Valid,Rabbit,Protein,0.21249387,1.09585356
AGID00050,6.1779441140506,9282,Old,P53,0.3612902768852746,TP53,Caution,Rabbit,Protein,0.29987,1.451228866
AGID00490,7.080026499922591,610833,Old,P62LCKLIGAND,0.7752800100984677,SQSTM1,Caution,Mouse,Protein,0.90729,1.290877228
AGID00545,7.255591274253665,ab53039,Old,P63,0.04522828193479398,TP63,Caution,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00051,6.202535517187923,1494-1/ab32529,Old,P70S6K1,0.08394952764269112,RPS6KB1,Valid,Rabbit,Protein,0.28687,0.305274166
AGID00085,6.633318433280377,9347,Old,P90RSK,-0.31789388786002054,RPS6KA1/RPS6KA2/RPS6KA3,Caution,Rabbit,Protein,-0.092317,2.949835892
AGID00053,6.214608098422191,612024,Old,PAI1,0.3285264667211598,SERPINE1,Valid,Mouse,Protein,0.20338,1.912282427
AGID00224,7.187657164114956,HPA035895,Set181,PAICS,0.36031576689197353,PAICS,Caution,Rabbit,Protein,0.119445505,3.631631714
AGID00323,7.502186486602925,2602,Set181,PAK1,-0.3603987314947205,PAK1,Valid,Rabbit,Protein,0.932076178,-0.324653511
AGID02199,7.831220214604293,PA5-69540,Set181,PAK4,-2.2854915928555197,PAK4,Valid,Rabbit,Protein,-0.798549233,1.124884879
AGID00245,7.223295679562314,4336-BPC-100,Set181,PAR,,<poly(ADP-ribose)>,Caution,Rabbit,Protein,0.677383621,-2.244892682
AGID00374,7.700747794511798,66564,Set181,PARG,-1.570117213894909,PARG,Caution,Rabbit,Protein,-0.236343261,3.350970104
AGID00370,7.224753405767971,sc-7150,Old,PARP1,0.04522828193479398,PARP1,Caution,Rabbit,Protein,0.81437,0.0
AGID00468,6.218600119691729,9546,Old,PARPCLEAVED,0.04218170968846403,PARP1,Caution,Mouse,Protein,0.24386,0.176675141
AGID00274,7.3727463664043285,ab53715,Set181,Patched,-0.2912436005034886,PTCH1,Caution,Rabbit,Protein,0.188350402,-1.3414699
AGID00513,7.818832443803404,60433,Set181,PAX6,0.1979627308697753,PAX6,Valid,Rabbit,Protein,0.025576149,8.559418582
AGID00441,7.3914152346753585,9857,Set181,PAX8,1.0986122886681096,PAX8,Caution,Rabbit,Protein,2.0,2.0
AGID00054,6.22455842927536,2542,Old,PAXILLIN,1.0986122886681096,PXN,Caution,Rabbit,Protein,2.0,2.0
AGID00055,6.234410725718371,2130,Old,PCADHERIN,-0.08731214948987098,CDH3,Caution,Rabbit,Protein,0.26613,-0.314166009
AGID00248,6.238324625039508,ab29,Old,PC ,0.3052911191376382,PC ,Caution,Mouse,Protein,0.22307,1.600484153
AGID00413,7.647786045440933,43248,Old,PDCD1,0.04522828193479398,PDCD1,Valid,Mouse,Protein,0.08125660245430107,0.5103230550456987
AGID00094,6.705639094860003,600-401-965,Old,PDCD4,0.25917456740363776,PDCD4,Caution,Rabbit,Protein,0.10766,2.748095857
AGID00385,7.111512116496157,3169,Set181,PDGFRB,,PDGFRB,Valid,Rabbit,Protein,-0.912430428,2.039032038
AGID00210,7.138073034044347,ab110332,Set181,PDH,0.15152342676121244,DLAT,Valid,Mouse,Protein,0.061290015,2.669367286
AGID00324,7.505492274737424,3205,Set181,PDHA1,0.7960729412559969,PDHA1,Valid,Rabbit,Protein,0.371294645,3.277230774
AGID00280,7.392031567514591,3820,Set181,PDHK1,-0.05425957682497488,PDK1,Caution,Rabbit,Protein,0.086388617,-0.611351296
AGID00056,6.246106765481563,3062,Old,PDK1,0.4636899901057717,PDPK1,Valid,Rabbit,Protein,-0.14273,-4.133188538
AGID00300,7.118826249062078,sc-19090,Old,PDL1,0.6052335785058396,CD274,Caution,Goat,Protein,-0.1348,-6.169732938
AGID00124,6.925595197110468,2780,Old,PEA15,0.23533295772415241,PEA15,Valid,Rabbit,Protein,0.44889,0.59108022
AGID00440,7.795646536334594,3192,Set181,PERK,0.20449893566365554,EIF2AK3,Valid,Rabbit,Protein,-0.04998297,-4.539749239
AGID02207,7.851661177889265,ab192876,Set181,PGM1,-0.02029682909377364,PGM1,Valid,Rabbit,Protein,0.233939743,-0.085886369
AGID00281,7.392647520721623,13428,Set181,PHGDH,0.2201603772719356,PHGDH,Caution,Rabbit,Protein,0.44945819,0.547941042
AGID00425,7.783224016336037,22789-1-AP,Set181,PHLPP,-0.5883282165147263,PHLPP1,Valid,Rabbit,Protein,-0.591977955,0.751286803
AGID00226,7.193685818395112,sc-376412,Set181,PI3K-p110-b,0.18269849740958038,PIK3CB,Caution,Mouse,Protein,0.048084343,4.168766827
AGID00093,6.695798917058491,4255,Old,PI3KP110ALPHA,-0.10584952409185248,PIK3CA,Caution,Rabbit,Protein,0.40146,-0.250186818
AGID00058,6.261491684321042,06-195,Old,PI3KP85,-2.2664460463781726,PIK3R1,Valid,Rabbit,Protein,-0.30671,2.922369665
AGID00296,7.419380582918692,5675,Set181,PKA-a,0.592881216165575,PRKAR1A,Valid,Rabbit,Protein,1.136781812,0.711828411
AGID00172,6.272877006546167,05-154,Old,PKCALPHA,1.0986122886681096,PRKCA,Valid,Mouse,Protein,2.0,2.0
AGID00126,6.933423025730715,4053,Old,PKM2,0.04522828193479398,PKM,Caution,Rabbit,Protein,0.08125660245430107,0.5103230550456987
AGID00512,7.820037989458753,5690,Set181,PLC-gamma1,,PLCG1,Valid,Rabbit,Protein,-0.422561673,5.051170003
AGID00084,6.626717749249025,4513,Set181,PLK1,0.6277024281187994,PLK1,Caution,Rabbit,Protein,0.624639959,1.398087928
AGID00203,7.1284959456800365,22510002,Set181,PMS2,-0.18636732950647503,PMS2,Valid,Rabbit,Protein,0.672346812,-0.252892302
AGID00207,7.134890851565884,ab14734,Set181,Porin,1.0986122886681096,VDAC1,Valid,Mouse,Protein,2.0,2.0
AGID00381,6.309918278226516,1483-1/ab32085,Old,PR,-0.3221493013340283,PGR,Valid,Rabbit,Protein,-0.18702,1.472623249
AGID00081,6.6052979209482015,AHO1031,Set181,PRAS40,-0.10721633551562011,AKT1S1,Caution,Mouse,Protein,0.091004536,-1.117182653
AGID00492,7.095064377287131,HPA007730,Old,PRDX1,0.07605785560906939,PRDX1,Under Evaluation,Rabbit,Protein,-0.096055,-0.822705742
AGID00190,7.094234845924755,ab102739,Old,PREX1,-0.08967747332264134,PREX1,Valid,Rabbit,Protein,-0.23813,0.360198211
AGID00061,6.340359303727752,9552,Old,PTEN,0.27784383531587736,PTEN,Valid,Rabbit,Protein,0.18852,1.698917887
