AGID,lab_id,catalog_number,set_id,peptide_target,protein_expression,gene_name,validation_status,antibody_origin,type,control1,fold_change
AGID00352,2.7597615044746866,14649,Set181,D -Ligase-IV,,LIG4,Caution,Rabbit,Protein,,1.9362840031875488
AGID00399,2.7856849572197464,5032,Set181,DNMT1,0.8371505414936686,DNMT1,Valid,Rabbit,Protein,0.4201654775081329,2.293243977207833
AGID00409,2.787890165549858,5391,Set181,DRP1,0.8096247629108946,DNM1L,Valid,Rabbit,Protein,0.6208270884532139,1.403351582462499
AGID00253,2.6924366393871537,5149,Old,DUSP4,0.539980988304659,DUSP4,Valid,Rabbit,Protein,,
AGID00334,2.751162602138775,ab76310,Set181,DUSP6,,DUSP6,Caution,Rabbit,Protein,0.5715479170785391,
AGID00116,2.616666417330528,3218,Old,DVL3,0.5424897766059991,DVL3,Valid,Rabbit,Protein,0.5658344488329424,0.9522464875230573
AGID00211,2.6721626153924762,sc-251,Old,E2F1,0.21266941936910908,E2F1,Valid,Mouse,Protein,0.2795065036120361,0.7143689908203594
AGID00148,2.6463305649118105,3195,Old,ECADHERIN,0.7337680141913564,CDH1,Valid,Rabbit,Protein,,
AGID00135,2.6395013049085585,2332,Old,EEF2,,EEF2,Caution,Rabbit,Protein,,1.9477263082887184
AGID00136,2.6396797536447267,3692,Old,EEF2K,1.0481470739682048,EEF2K,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00152,2.6499012100590016,2232,Old,EGFR,,EGFR,Valid,Rabbit,Protein,,0.7453472673861493
AGID00078,2.5658155082076273,9742,Old,EIF4E,0.0717622247487471,EIF4E,Valid,Rabbit,Protein,,
AGID00154,2.6505732049197435,2498,Old,EIF4G,,EIF4G1,Caution,Rabbit,Protein,,2.3973525464561942
AGID00235,2.6848836730778856,M061329-2,Set181,EMA,1.0481470739682048,MUC1,Caution,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00394,2.7851483159846286,3810,Set181,Enolase-1,0.9338413132079098,ENO1,Valid,Rabbit,Protein,0.5147654728741584,2.141799683910706
AGID00395,2.7852250836483896,8171,Set181,Enolase-2,,ENO2,Valid,Rabbit,Protein,,0.749331678230675
AGID00196,2.6658218503357087,GTX629542,Old,ENY2,0.21266941936910908,ENY2,Caution,Mouse,Protein,0.45015414866115516,0.0
AGID00438,2.742798008981407,A302-024A,Set181,EphA2,,EPHA2,Valid,Rabbit,Protein,0.38974070689559026,
AGID00075,2.557825631372632,556347,Old,EPPK1,1.0481470739682048,EPPK1,Caution,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00335,2.3401845123689524,RM-9101,Old,ERALPHA,,ESR1,Valid,Rabbit,Protein,0.7123213944977778,
AGID00240,2.3480691527646673,MS-671,Old,ERCC1,1.0481470739682048,ERCC1,Valid,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00239,2.6855715347948452,11331-1-AP,Old,ERCC5,0.3139129141781479,ERCC5,Caution,Rabbit,Protein,0.23922332729384882,1.3260180443719458
AGID00484,2.3497789082937666,sc-154,Old,ERK2,,MAPK1,Under Evaluation,Rabbit,Protein,,1.7139290151578623
AGID00372,2.7737126096326516,3552,Set181,Erk5,1.0481470739682048,MAPK7,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00405,2.7875877087778203,13826,Set181,ERRalpha,,ESRRA,Valid,Rabbit,Protein,0.5042912790255889,
AGID00187,2.662876231085475,A303-501A,Old,ETS1,,ETS1,Valid,Rabbit,Protein,,0.31279331514596026
AGID00511,2.796648366084581,2593,Set181,EVI1,0.5364605024056732,MECOM,Valid,Rabbit,Protein,1.1594122199028942,0.34295465443699696
AGID00485,2.6755399450072357,4905,Old,EZH2,0.21266941936910908,EZH2,Caution,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00030,2.352315771474468,1700-1/ab40794,Set181,FAK,,PTK2,Caution,Rabbit,Protein,0.4947813010765676,
AGID00171,2.655858755128683,3180,Old,FASN,,FASN,Valid,Rabbit,Protein,,1.1477196456452246
AGID00356,2.764598277428516,500-P18/10775-082,Set181,FGF-basic,,FGF2,Caution,Rabbit,Protein,,1.6230779491447724
AGID00031,2.3605410464928935,1574-1/ab45688,Old,FIBRONECTIN,0.6849476387220388,FN1,Valid,Rabbit,Protein,0.4494913585444727,1.6351433004480067
AGID00339,2.7533070573810985,4403,Set181,FN14,0.3767088758769008,TNFRSF12A,Caution,Rabbit,Protein,,
AGID02152,2.794192198510366,20459,Old,FOXM1,0.48062522164257954,FOXM1,Valid,Rabbit,Protein,0.6527864187862277,0.6993452587956824
AGID00378,2.366098467730871,9467,Old,FOXO3A,0.40984027446012933,FOXO3,Caution,Rabbit,Protein,0.47498684292112636,0.8500987154442712
AGID02213,2.80249765160013,ab124892,Set181,FTO,0.6230566516648958,FTO,Valid,Rabbit,Protein,0.5267816001769305,1.2178158444526825
AGID02141,2.7933166779730993,12263,Old,G6PD,0.3813678482124219,G6PD,Valid,Rabbit,Protein,,
AGID00117,2.6172745683526406,3239,Old,GAB2,0.7600010788438091,GAB2,Valid,Rabbit,Protein,1.0229400261977768,0.6505134087780206
AGID00412,2.3699728052588647,AM4300,Old,GAPDH,0.4865336993716738,GAPDH,Caution,Mouse,Protein,,
AGID00086,2.576795652322189,558686,Old,GATA3,,GATA3,Valid,Mouse,Protein,,1.0002419552288335
AGID00383,2.713769889702449,4253,Old,GATA6,0.21266941936910908,GATA6,Caution,Rabbit,Protein,0.4786208396379411,0.0
AGID00289,2.720183465013225,12601-1-AP,Set181,GCLC,,GCLC,Caution,Rabbit,Protein,,1.7113680442850392
AGID00305,2.732230359321766,ab124827,Set181,GCLM,,GCLM,Valid,Rabbit,Protein,0.3508724252579421,
AGID00212,2.6724589004710255,3305,Old,GCN5L2,0.21266941936910908,KAT2A,Valid,Rabbit,Protein,0.5693831800690993,0.0
AGID00270,2.713886535214951,3538,Set181,Gli1,0.34327500272243966,GLI1,Caution,Rabbit,Protein,0.3174640974507898,1.0860077725320385
AGID00263,2.7068659538771573,ab69838,Set181,Gli3,0.3026192928619869,GLI3,Caution,Rabbit,Protein,,
AGID00548,2.7993516678947508,3660,Set181,Glucocorticoid-Receptor,,NR3C1,Valid,Rabbit,Protein,,0.7752469271141937
AGID00387,2.7182615947731072,12793,Set181,Glutamate-D1-2,0.7009117390860113,GLUD1,Valid,Rabbit,Protein,,
AGID00262,2.7033077480678567,ab156876,Set181,Glutami se,,GLS,Caution,Rabbit,Protein,0.4881628132805942,
AGID00319,2.7386085045059145,4275,Set181,Granzyme-B,0.367708248386355,GZMB,Valid,Rabbit,Protein,,
AGID00368,2.7717291437899383,ab183737,Set181,GRB7,0.16522136737009382,GRB7,Valid,Rabbit,Protein,0.5421503158319675,0.28459238394588143
AGID00396,2.785301816383953,3593,Set181,Grp75,0.6636915372700752,HSPA9,Caution,Rabbit,Protein,0.3172503533092834,2.286244817380676
AGID00174,2.6569940963975407,9315,Set181,GSK-3B,0.15462824657631277,GSK3B,Caution,Rabbit,Protein,,
AGID00033,2.3774964101484257,sc-7291,Old,GSK3ALPHABETA,,GSK3A/GSK3B,Valid,Mouse,Protein,,0.7396659408138244
AGID00129,2.6349805355674696,3886,Old,GYS,0.21266941936910908,GYS1,Valid,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00131,2.635529167188105,MS-325-P1,Old,HER2,,ERBB2,Valid,Mouse,Protein,,2.1255251452288206
AGID00110,2.6106780709375736,sc-285,Old,HER3,,ERBB3,Valid,Rabbit,Protein,0.3356202450247977,
AGID00103,2.6062126596789468,2573,Old,HEREGULIN,0.6041614862167513,NRG1,Valid,Rabbit,Protein,0.3714183746908789,1.7257357480216953
AGID00271,2.7142359992972263,11988,Set181,HES1,0.19296375873249585,HES1,Valid,Rabbit,Protein,,
AGID00397,2.785378514222243,2024,Set181,Hexoki se-I,,HK1,Caution,Rabbit,Protein,,1.082350766156702
AGID00442,2.6327688477341593,2867,Set181,Hexoki se-II,0.38908830635414965,HK2,Valid,Rabbit,Protein,0.8018533752738267,0.42565758538994697
AGID00419,2.6919078884877283,610958,Old,HIF1ALPHA,0.21266941936910908,HIF1A,Caution,Mouse,Protein,0.2795065036120361,0.7143689908203594
AGID00205,2.6705240142089925,ab1791,Set181,Histone-H3,1.0481470739682048,H3C1,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00332,2.747846655675192,ab128959,Set181,HLA-DQA1,1.0481470739682048,HLA-DQA1,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00333,2.747942296937137,14832-1-AP,Set181,HMHA1,,ARHGAP45,Valid,Rabbit,Protein,,1.5249021244001204
AGID00035,2.4030296597304845,2402,Set181,HSP27,0.6263202644639461,HSPB1,Caution,Mouse,Protein,0.4845766487675401,1.3471691189305075
AGID00320,2.7387094561846634,12165,Set181,HSP60,0.4116937460650104,HSPD1,Valid,Rabbit,Protein,0.9060818061207454,0.3809494533399411
AGID00037,2.4055970945623266,4872,Old,HSP70,0.22640769387981818,HSPA1A,Caution,Rabbit,Protein,0.35463903033132044,0.6264633668459793
AGID00366,2.7708122329950124,86630,Set181,IDO,1.0068070258595219,IDO1,Caution,Rabbit,Protein,,
AGID00038,2.411868810686685,3922,Old,IGFBP2,0.7599272234761654,IGFBP2,Valid,Rabbit,Protein,1.1221152237891647,0.5566397075308229
AGID00090,2.5840053137033476,611504,Set181,IGFBP3,0.6973736428181813,IGFBP3,Valid,Mouse,Protein,,
AGID00039,2.4124848041702482,3027,Set181,IGFRb,1.0481470739682048,IGF1R,Caution,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00336,2.7523779993957573,12153,Set181,IL-6,,IL6,Caution,Rabbit,Protein,,0.6704160872174831
AGID02221,2.803050813828121,57145,Set181,IMP3,,IGF2BP3,Caution,Rabbit,Protein,0.3075070861565557,
AGID02153,2.79426495324377,14543,Old,INPP4B,,INPP4B,Caution,Rabbit,Protein,,1.2081489279058273
AGID00272,2.7147008528613994,3025,Set181,IR-b,0.3174787954244344,INSR,Caution,Rabbit,Protein,0.3536504326134135,0.8921856129752374
AGID00519,2.7985735974788066,4302,Set181,IRF-3,0.5157951588134236,IRF3,Valid,Rabbit,Protein,0.3490736345227604,1.5336327930766218
AGID00223,2.680132776886862,sc-497,Old,IRF1,0.4647732756521446,IRF1,Caution,Rabbit,Protein,,
AGID00092,2.5861853595492263,06-248,Old,IRS1,,IRS1,Valid,Rabbit,Protein,,0.6590610669733117
AGID00040,2.4328776899534317,4502,Set181,IRS2,,IRS2,Caution,Rabbit,Protein,0.7193810601021198,
AGID00250,2.6908455351906517,sc-13157,Old,JAB1,,COPS5,Caution,Mouse,Protein,0.4397276474241425,
AGID00256,2.69335809844449,ab109536,Set181,Jagged1,,JAG1,Valid,Rabbit,Protein,,1.2304298919483385
AGID00177,2.657478434961713,3230,Old,JAK2,0.37722387870419194,JAK2,Valid,Rabbit,Protein,,
AGID02136,2.7928038452936947,PA5-28262,Old,JNK2,,MAPK9,Valid,Rabbit,Protein,0.36372982282661975,
AGID00307,2.73348350612275,ab10484,Set181,KAP1,0.4315299665369376,TRIM28,Valid,Rabbit,Protein,,
AGID00528,2.6092019744933364,2180,Old,KU80,,XRCC5,Caution,Rabbit,Protein,0.77460417925847,
AGID00375,2.777289666000266,HPA028732,Set181,LAD1,0.06061416752225891,LAD1,Valid,Rabbit,Protein,0.6832756830798242,0.07865374116976255
AGID00290,2.7211923077239737,IHC-00439,Set181,Lasu1,,HUWE1,Valid,Rabbit,Protein,0.5964409086872984,
AGID00279,2.718375241514246,4108,Set181,LC3A-B,,MAP1LC3A/MAP1LC3B,Caution,Rabbit,Protein,,0.9863358084344297
AGID00042,2.446722707068465,2752,Old,LCK,1.0481470739682048,LCK,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00119,2.6238305303587697,3582,Old,LDHA,0.21266941936910908,LDHA,Caution,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00533,2.624025470538504,ab85319,Old,LDHB,0.21266941936910908,LDHB,Valid,Mouse,Protein,0.2795065036120361,0.7143689908203594
AGID00529,2.701563455021582,3050,Old,LKB1,0.25634331464887306,STK11,Under Evaluation,Rabbit,Protein,0.2634762108999222,0.9720161531579606
AGID00439,2.7916996262799447,2796,Set181,Lyn,0.8678151345713896,LYN,Valid,Rabbit,Protein,0.4901178068410149,2.0342228122799133
AGID00198,2.6662824560963476,5453,Set181,Mcl-1,0.4581707759273469,MCL1,Valid,Rabbit,Protein,0.6004952946067669,0.7334692297567772
AGID00288,2.7200710055842197,AB3314P,Set181,MCT4,0.6843825088568418,SLC16A3,Valid,Rabbit,Protein,,
AGID00044,2.456721683977401,1235-1/ab32576,Old,MEK1,0.5334789847880624,MAP2K1,Valid,Rabbit,Protein,,
AGID00201,2.6694732201876694,9125,Set181,MEK2,1.0481470739682048,MAP2K2,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00361,2.7674355562990622,ab51061,Set181,Mela ,,MLA ,Caution,Rabbit,Protein,,2.8888275483316757
AGID00362,2.7675207980548326,ab137078,Set181,Melanoma-gp100,0.23630730970852415,PMEL,Caution,Rabbit,Protein,,
AGID00337,2.7525642166846964,12711,Set181,MERIT40,0.8728283245271504,BABAM1,Caution,Rabbit,Protein,0.7182514017558327,1.3007049515551172
AGID02212,2.802428377871206,ab195352,Set181,METTL3,1.0481470739682048,METTL3,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00225,2.6811215445214254,sc-20121,Set181,MIF,,MIF,Caution,Rabbit,Protein,,2.7044047596467506
AGID00137,2.639858022383391,WH0054206M1,Old,MIG6,0.46370536551197034,ERRFI1,Valid,Mouse,Protein,,
AGID00403,2.7673502716789127,ab20663,Set181,MITF,0.1536016544985683,MITF,Valid,Rabbit,Protein,0.6897996979568368,0.19793975093446994
AGID00503,2.6407466784074805,ab3298,Old,MITOCHONDRIA,0.21266941936910908,<mitochondria>,Valid,Mouse,Protein,0.2795065036120361,0.7143689908203594
AGID00321,2.738810348355627,14739,Set181,Mitofusin-1,0.9898084335909799,MFN1,Valid,Rabbit,Protein,0.8132908841238606,1.3320910576983842
AGID00322,2.7389111810870053,11925,Set181,Mitofusin-2,,MFN2,Valid,Rabbit,Protein,,0.20497226153799444
AGID00389,2.7841471437446437,3515,Set181,MLH1,0.6719930669797499,MLH1,Valid,Mouse,Protein,0.6259069542861657,1.0909489286854817
AGID00312,2.7358600628119967,14993,Set181,MLKL,0.672423253890648,MLKL,Valid,Rabbit,Protein,,
AGID00402,2.786829183502221,MAB3328,Set181,MMP14,1.0481470739682048,MMP14,Valid,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00045,2.4652874565350458,4022,Set181,MMP2,,MMP2,Valid,Rabbit,Protein,,1.349850037226358
AGID00122,2.629398667121379,2195,Set181,Mnk1,,MKNK1,Valid,Rabbit,Protein,,1.385027832211324
AGID00331,2.7476552122044957,sc-377312,Set181,MR1,0.3870047505058609,MR1,Caution,Mouse,Protein,,
AGID00273,2.7150486727155148,ab103319,Set181,MRAP,0.29899478135303714,MRAP,Caution,Rabbit,Protein,0.34601875314386477,0.8574591407175038
AGID00530,2.467599010262171,4847,Old,MRE11,0.32733608954260307,MRE11,Caution,Rabbit,Protein,0.5782226185169648,0.5337342962561054
AGID00390,2.609413594285693,2850,Old,MSH2,,MSH2,Valid,Mouse,Protein,0.5609108135946738,
AGID00138,2.640036111476809,22030002,Old,MSH6,0.38548803252016445,MSH6,Caution,Rabbit,Protein,0.6169432581165484,0.5881190168664843
AGID00299,2.7247321484949723,ab76148,Set181,MSI2,,MSI2,Caution,Rabbit,Protein,0.5809378407120593,
AGID00232,2.6840546365593863,ab14705,Set181,MTCO1,,MT-CO1,Valid,Mouse,Protein,,0.5096571416158121
AGID00046,2.469427926092649,2983,Old,MTOR,,MTOR,Valid,Rabbit,Protein,,1.0466503078870228
AGID00204,2.6700744463271757,H00009788-M01A,Set181,MTSS1,0.32012831615290244,MTSS1,Caution,Mouse,Protein,0.2990175403117643,1.0741606611675927
AGID00401,2.6530705873362175,21370002,Old,MYH11,,MYH11,Valid,Rabbit,Protein,0.9810447817787108,
AGID00291,2.7216387913294846,3403,Old,MYOSINIIA,0.21266941936910908,MYH9,Caution,Rabbit,Protein,0.07475131673900504,0.0
AGID00318,2.7382041013449983,4282,Set181,Myt1,0.15271480612240393,PKMYT1,Caution,Rabbit,Protein,,
AGID00216,2.6740795533402753,5795-1/ab129189,Old, PSI ,0.21266941936910908, PSA,Caution,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00418,2.4730329810746627,4061,Old,NCADHERIN,,CDH2,Valid,Rabbit,Protein,0.6264292780222146,
AGID02133,2.7925835804188934,PA5-45913,Set181,NDUFB4,,NDUFB4,Valid,Rabbit,Protein,,1.6864922258937336
AGID00134,2.636983923134636,22710002,Old,NF2,,NF2,Caution,Rabbit,Protein,,1.2903999771388714
AGID02155,2.7944103683504324,3608,Old,NOTCH1,,NOTCH1,Valid,Rabbit,Protein,,1.374021994729342
AGID00340,2.754231076313684,4147,Set181,Notch1-cleaved,0.2880953744378014,NOTCH1,Valid,Rabbit,Protein,,
AGID00087,2.5775549912945936,sc-5593,Set181,Notch3,,NOTCH3,Caution,Rabbit,Protein,0.17771359517564034,
AGID00258,2.6942746942539286,3187,Set181,NQO1,1.0481470739682048,NQO1,Valid,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00162,2.6525739374710247,sc-31,Old,NRAS,0.4210409879949027,NRAS,Valid,Mouse,Protein,0.2642785964503913,1.6374454302357682
AGID00257,2.6941440478555165,12721,Old,NRF2,0.21266941936910908,NFE2L2,Caution,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00297,2.7240739537337824,2750,Set181,Oct-04,0.2353306891064238,POU5F1,Caution,Rabbit,Protein,,
AGID00420,2.4791791499746236,1712-1/ab40803,Old,P16INK4A,1.0095941954002998,CDKN2A,Caution,Rabbit,Protein,1.0015814659114746,1.01274523153654
AGID00384,2.480898646461886,sc-6246,Old,P21,,CDKN1A,Valid,Rabbit,Protein,0.40138065772189885,
AGID00105,2.607713570985548,1591-1/ab32034,Old,P27,,CDKN1B,Valid,Rabbit,Protein,,0.7906747118758762
AGID00181,2.658923490523669,9228,Set181,p38-a,0.5121398343815947,MAPK14,Valid,Mouse,Protein,,
AGID00049,2.4842907634596467,9212,Old,P38MAPK,0.4977373815394633,MAPK11/MAPK12/MAPK14,Valid,Rabbit,Protein,0.2826336350244,1.8386495813503998
AGID00151,2.649732809980874,4695,Set181,p44-42-MAPK,0.45753516673709205,MAPK1/MAPK3,Valid,Rabbit,Protein,0.43895248962344224,1.0468302441179276
AGID00050,2.485547045229802,9282,Old,P53,0.6010742690261118,TP53,Caution,Rabbit,Protein,0.5121174274198816,1.2046696086479478
AGID00490,2.660831918765744,610833,Old,P62LCKLIGAND,0.8804998637697042,SQSTM1,Caution,Mouse,Protein,0.803544265347476,1.1361677816238234
AGID00545,2.6936204770259793,ab53039,Old,P63,0.21266941936910908,TP63,Caution,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00051,2.4904890116577354,1494-1/ab32529,Old,P70S6K1,0.2897404487514491,RPS6KB1,Valid,Rabbit,Protein,0.5022080379793973,0.5525162133367671
AGID00085,2.575522943652488,9347,Old,P90RSK,,RPS6KA1/RPS6KA2/RPS6KA3,Caution,Rabbit,Protein,,1.7175086293815236
AGID00053,2.4929115705179337,612024,Old,PAI1,0.5731722836295906,SERPINE1,Valid,Mouse,Protein,0.4302723138759278,1.3828530026723738
AGID00224,2.6809806347892473,HPA035895,Set181,PAICS,0.6002630814001254,PAICS,Caution,Rabbit,Protein,0.3359069482618951,1.905684054086616
AGID00323,2.7390119544468816,2602,Set181,PAK1,,PAK1,Valid,Rabbit,Protein,0.811538763473209,
AGID02199,2.7984317419948432,PA5-69540,Set181,PAK4,,PAK4,Valid,Rabbit,Protein,,1.0606059018315899
AGID00245,2.687618961006622,4336-BPC-100,Set181,PAR,,<poly(ADP-ribose)>,Caution,Rabbit,Protein,0.7191906638743215,
AGID00374,2.7750221250490594,66564,Set181,PARG,,PARG,Caution,Rabbit,Protein,,1.8305655148068314
AGID00370,2.6878901401969486,sc-7150,Old,PARP1,0.21266941936910908,PARP1,Caution,Rabbit,Protein,0.7718408514862808,0.0
AGID00468,2.493712116442419,9546,Old,PARPCLEAVED,0.20538186309522083,PARP1,Caution,Mouse,Protein,0.46713964485037984,0.42032742118496147
AGID00274,2.71528016351984,ab53715,Set181,Patched,,PTCH1,Caution,Rabbit,Protein,0.4154107950322871,
AGID00513,2.7962175244074636,60433,Set181,PAX6,0.4449300291841126,PAX6,Valid,Rabbit,Protein,0.1589168060924501,2.925648403687634
AGID00441,2.718715732597904,9857,Set181,PAX8,1.0481470739682048,PAX8,Caution,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00054,2.494906497100715,2542,Old,PAXILLIN,1.0481470739682048,PXN,Caution,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00055,2.4968801985114086,2130,Old,PCADHERIN,,CDH3,Caution,Rabbit,Protein,0.48576229173762475,
AGID00248,2.4976638334730934,ab29,Old,PC ,0.5525315548795726,PC ,Caution,Mouse,Protein,0.4487361043768048,1.2651024278689849
AGID00413,2.7654630797464885,43248,Old,PDCD1,0.21266941936910908,PDCD1,Valid,Mouse,Protein,0.2795065036120361,0.7143689908203594
AGID00094,2.589524878208356,600-401-965,Old,PDCD4,0.5090919046730539,PDCD4,Caution,Rabbit,Protein,0.319765041911082,1.6577381750445395
AGID00385,2.6667418541163967,3169,Set181,PDGFRB,,PDGFRB,Valid,Rabbit,Protein,,1.427946791025492
AGID00210,2.6717172444037462,ab110332,Set181,PDH,0.3892601016816551,DLAT,Valid,Mouse,Protein,0.24389580453240434,1.6338198450257604
AGID00324,2.7396153516027435,3205,Set181,PDHA1,0.8922291977154732,PDHA1,Valid,Rabbit,Protein,0.561921070936522,1.810312341558771
AGID00280,2.7188290802318913,3820,Set181,PDHK1,,PDK1,Caution,Rabbit,Protein,0.28785239280368663,
AGID00056,2.499221231800331,3062,Old,PDK1,0.6809478615178784,PDPK1,Valid,Rabbit,Protein,,
AGID00300,2.6681128628793194,sc-19090,Old,PDL1,0.7779675947658999,CD274,Caution,Goat,Protein,,
AGID00124,2.631652560105621,2780,Old,PEA15,0.4851112838557277,PEA15,Valid,Rabbit,Protein,0.6089316431531203,0.7688174165561028
AGID00440,2.792068504950155,3192,Set181,PERK,0.4522155853834049,EIF2AK3,Valid,Rabbit,Protein,,
AGID02207,2.8020815794493323,ab192876,Set181,PGM1,,PGM1,Valid,Rabbit,Protein,0.458488924248832,
AGID00281,2.718942353328151,13428,Set181,PHGDH,0.4692125075825831,PHGDH,Caution,Rabbit,Protein,0.6092534977613596,0.7402303979167567
AGID00425,2.789843009263431,22789-1-AP,Set181,PHLPP,,PHLPP1,Valid,Rabbit,Protein,,0.8667680214451846
AGID00226,2.6821047366564774,sc-376412,Set181,PI3K-p110-b,0.4274324477734235,PIK3CB,Caution,Mouse,Protein,0.21671193465599467,2.041755819631721
AGID00093,2.587624183891179,4255,Old,PI3KP110ALPHA,,PIK3CA,Caution,Rabbit,Protein,0.5809600247575712,
AGID00058,2.5022972813638753,06-195,Old,PI3KP85,,PIK3R1,Valid,Rabbit,Protein,,1.7094939792230917
AGID00296,2.723853994420166,5675,Set181,PKA-a,0.7699878026083108,PRKAR1A,Valid,Rabbit,Protein,0.8713787184594611,0.8436992420288169
AGID00172,2.5045712220949454,05-154,Old,PKCALPHA,1.0481470739682048,PRKCA,Valid,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00126,2.633139385929031,4053,Old,PKM2,0.21266941936910908,PKM,Caution,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00512,2.7964330833150206,5690,Set181,PLC-gamma1,,PLCG1,Valid,Rabbit,Protein,,2.247480812598853
AGID00084,2.574241198731973,4513,Set181,PLK1,0.7922767370804216,PLK1,Caution,Rabbit,Protein,0.6966248829467205,1.1824076826543373
AGID00203,2.66992433332483,22510002,Set181,PMS2,,PMS2,Valid,Rabbit,Protein,0.7170968669560742,
AGID00207,2.671121646718076,ab14734,Set181,Porin,1.0481470739682048,VDAC1,Valid,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00381,2.5119550709012524,1483-1/ab32085,Old,PR,,PGR,Valid,Rabbit,Protein,,1.2135168927542788
AGID00081,2.5700774153609074,AHO1031,Set181,PRAS40,,AKT1S1,Caution,Mouse,Protein,0.2951251675066354,
AGID00492,2.663656204784531,HPA007730,Old,PRDX1,0.2757858872550758,PRDX1,Under Evaluation,Rabbit,Protein,,
AGID00190,2.663500487314533,ab102739,Old,PREX1,,PREX1,Valid,Rabbit,Protein,,0.6001651531037103
AGID00061,2.518007010261836,9552,Old,PTEN,0.5271089406525726,PTEN,Valid,Rabbit,Protein,0.4155825256322678,1.3034254435908483
AGID00364,2.770477576617044,ab76942,Set181,PTPN12,,PTPN12,Valid,Rabbit,Protein,,1.461042893963076
AGID00218,2.6764103554661873,4976,Set181,Puma,,BBC3,Caution,Rabbit,Protein,,0.801754875258018
AGID00200,2.6693225903795725,SAB2900066,Old,PYGB,0.21266941936910908,PYGB,Valid,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00535,2.703679249804752,ab61013,Old,PYGL,0.21266941936910908,PYGL,Under Evaluation,Rabbit,Protein,0.2795065036120361,0.7143689908203594
AGID00202,2.66977409144433,H00005837-M10,Old,PYGM,0.21266941936910908,PYGM,Caution,Mouse,Protein,0.2795065036120361,0.7143689908203594
AGID00145,2.6435607014024836,3539,Old,RAB11,0.6040465660856839,RAB11A/RAB11B,Caution,Rabbit,Protein,,
AGID00169,2.654879735265212,4314,Old,RAB25,,RAB25,Valid,Rabbit,Protein,,0.6014189854003613
AGID00342,2.755150109102693,24555,Set181,Rad23A,1.0481470739682048,RAD23A,Caution,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00261,2.625963194286597,05-525,Old,RAD50,0.7872135291459316,RAD50,Valid,Mouse,Protein,0.7587767777365885,1.050084948468456
AGID00360,2.5225043317188702,71,Old,RAD51,0.539773394877959,RAD51,Caution,Mouse,Protein,0.32504841463768,1.7421756165783058
AGID00158,2.6512426452796927,2280,Old,RAPTOR,1.0481470739682048,RPTOR,Valid,Rabbit,Protein,1.0481470739682048,1.4142135623730951
AGID00059,2.51303760447836,9309,Old,RB,,RB1,Caution,Mouse,Protein,,1.0842578784588102
AGID00164,2.6529051930755427,21390002,Old,RBM15,0.04739488615558805,RBM15,Valid,Rabbit,Protein,0.45307043239551187,0.09934393791268796
AGID00097,2.596705727607944,MAB3426,Set181,Rheb,1.0481470739682048,RHEB,Caution,Mouse,Protein,1.0481470739682048,1.4142135623730951
AGID00159,2.651409608435933,2114,Old,RICTOR,,RICTOR,Caution,Rabbit,Protein,0.37808486523433454,
AGID00282,2.7190555519819446,4926,Set181,RIP,,RIPK1,Caution,Rabbit,Protein,,1.0540645075136532
AGID00283,2.719168676288353,13526,Set181,RIP3,,RIPK3,Caution,Rabbit,Protein,0.28649093217316407,
AGID00416,2.687347358509586,2208,Set181,RPA32,0.8353464718277117,RPA2,Valid,Rat,Protein,0.7259292786283048,1.2061494380880007
AGID00341,2.7550584287093742,3388,Set181,RRM1,0.47476398191460567,RRM1,Caution,Rabbit,Protein,0.3836742212552027,1.2626079145958178
AGID00344,2.755333321921312,PA5-27856,Set181,RRM2,0.29194405797043166,RRM2,Caution,Rabbit,Protein,0.5432052475708673,0.5091327724670648
